8.91,8.611,140.00,1,24184,2017
6.52,5.901,24.95,2665,1119,2012
6.61,5.901,9.99,2668,748,2011
6.41,5.900,49.90,2669,1072,2008
6.73,5.899,39.99,2674,626,2016
6.62,5.897,49.99,2683,698,2012
6.57,5.897,13.99,2684,751,2013
6.20,5.896,16.00,2691,2211,2011
6.88,5.895,79.99,2694,524,2013
6.26,5.894,29.99,2696,1394,2013
6.78,5.892,20.00,2706,549,2017
6.65,5.890,34.99,2716,645,2012
6.28,5.890,24.95,2719,1820,2008
6.12,5.889,24.99,2724,4272,2002
6.54,5.888,10.00,2726,730,2017
6.18,5.888,20.00,2730,1722,1999
6.32,5.888,27.99,2731,1270,2008
6.50,5.887,16.99,2738,1068,2005
6.93,5.885,80.00,2748,535,2006
7.25,5.885,50.07,2749,376,2017
7.08,5.884,59.99,2752,435,2017
6.39,5.884,13.97,2753,1049,2018
6.90,5.883,29.99,2758,526,2018
6.35,5.883,30.00,2759,1019,2007
6.88,5.883,74.99,2761,788,2015
6.57,5.882,20.00,2763,720,2017
6.31,5.881,19.95,2765,1196,2003
7.14,5.881,100.00,2766,404,1980
7.44,5.881,29.99,2767,313,2018
7.10,5.881,34.99,2768,410,2017
6.31,5.881,24.99,2771,1122,2006
6.60,5.880,49.99,2775,670,2014
6.88,5.879,38.00,2778,501,2003
6.50,5.879,44.99,2781,865,2011
6.42,5.879,59.99,2785,907,2010
6.86,5.878,59.90,2787,509,2013
6.07,5.877,19.99,2790,4366,2008
6.62,5.877,24.99,2791,637,2003
6.40,5.876,49.99,2798,923,2014
6.92,5.825,15.90,3101,387,2013
6.91,5.825,62.98,3102,386,2000
6.31,5.824,37.95,3103,870,2002
6.39,5.823,24.99,3108,710,2011
7.80,5.823,29.99,3110,251,2016
7.76,5.823,55.00,3112,227,2014
7.32,5.823,22.99,3114,263,2016
6.90,5.822,26.99,3117,363,2014
6.64,5.821,59.95,3121,543,1985
6.73,5.821,79.99,3126,562,2014
6.30,5.820,49.99,3130,1003,2015
6.65,5.819,14.99,3135,494,2010
7.04,5.819,28.95,3137,324,2017
6.85,5.818,9.00,3141,386,2000
6.85,5.817,39.65,3149,428,2014
6.67,5.817,29.99,3150,502,2016
6.93,5.817,79.99,3155,393,2017
7.37,5.816,79.95,3159,308,2013
6.15,5.816,49.99,3161,1522,2013
7.28,5.815,75.00,3166,295,2014
7.20,5.814,69.00,3171,288,2016
6.23,5.814,39.99,3172,942,2011
7.08,5.814,49.95,3173,386,2016
7.07,5.814,39.99,3174,349,2014
6.33,5.813,15.00,3180,1046,2016
7.44,5.813,9.00,3186,249,2001
7.17,5.812,40.00,3188,374,2018
6.56,5.812,40.99,3189,530,2012
6.31,5.812,34.95,3191,826,2013
5.96,5.812,24.99,3192,5834,1982
6.65,5.812,34.99,3193,450,2012
6.46,5.812,34.99,3197,644,2016
6.64,5.811,54.95,3202,473,2011
7.05,5.810,64.99,3209,336,2013
6.14,5.810,39.99,3213,1229,1993
7.35,5.807,25.00,3223,247,2018
6.19,5.807,49.99,3224,1490,2004
6.48,5.807,24.95,3232,566,2016
6.70,5.806,39.99,3236,478,2017
7.95,5.805,25.00,3240,209,2016
6.77,5.805,29.99,3241,621,2008
6.68,5.805,18.00,3242,469,2016
6.16,5.804,39.99,3249,1324,1979
6.73,5.804,23.99,3250,418,2010
6.43,5.804,49.99,3253,587,2008
6.43,5.803,29.99,3258,570,2012
6.51,5.802,30.00,3268,570,2011
6.60,5.801,29.99,3274,480,2017
7.45,5.801,21.14,3276,236,2018
6.73,5.801,69.90,3282,417,2015
6.30,5.800,29.95,3283,830,2012
6.85,5.800,49.99,3287,363,2013
6.17,5.800,24.99,3288,1370,2004
6.21,5.800,29.99,3293,972,2008
7.05,5.799,39.99,3298,313,2015
8.62,5.798,25.00,3301,157,2016
6.76,5.798,20.00,3304,410,2015
6.45,5.798,19.99,3307,583,2016
6.11,5.798,29.99,3309,1706,2002
6.11,5.797,16.99,3311,1243,1993
6.67,5.797,125.00,3312,492,2015
8.07,5.796,85.00,3319,196,2012
7.05,5.796,59.97,3325,330,2018
6.59,5.795,36.99,3326,476,2012
7.95,5.795,39.95,3327,182,2018
6.81,5.795,39.99,3328,384,2015
6.53,5.795,59.99,3329,489,2016
6.08,5.795,14.99,3330,1543,2005
6.40,5.795,29.99,3331,621,2010
7.15,5.794,49.99,3333,320,2018
6.37,5.793,44.99,3340,671,2011
6.21,5.793,24.95,3342,1198,2007
6.22,5.793,11.95,3343,849,1999
7.26,5.792,27.99,3346,259,2016
6.69,5.792,59.90,3347,422,2016
6.94,5.792,30.00,3348,337,2017
6.57,5.792,54.99,3349,490,2013
6.73,5.790,19.99,3358,492,2016
7.41,5.790,24.40,3363,228,2018
6.24,5.790,14.99,3365,896,2002
6.38,5.789,44.99,3366,704,1986
6.89,5.789,35.00,3371,384,2017
6.08,5.789,24.99,3378,1607,2001
6.22,5.789,11.99,3381,919,2006
6.56,5.788,19.95,3384,502,1996
6.44,5.788,19.99,3386,547,2015
6.66,5.787,49.99,3391,439,2015
6.32,5.787,299.99,3392,789,1979
7.03,5.786,24.99,3398,314,2012
6.64,5.724,12.95,4003,359,1989
6.37,5.723,36.99,4005,526,2004
6.58,5.723,39.99,4006,306,2014
5.92,5.723,24.95,4009,2399,2005
6.44,5.723,55.00,4012,385,2012
6.84,5.723,30.00,4013,262,2011
6.33,5.723,9.99,4017,487,2012
7.22,5.722,34.99,4026,238,2012
6.47,5.722,24.99,4028,433,2014
6.46,5.722,19.99,4029,368,2005
6.58,5.722,29.99,4031,317,2011
6.55,5.722,15.99,4033,362,1986
6.53,5.721,39.99,4046,361,2016
6.28,5.721,24.99,4052,540,2003
6.33,5.720,19.95,4058,485,2012
6.77,5.720,24.95,4063,262,2015
6.76,5.719,59.99,4071,285,2006
6.04,5.718,24.99,4079,906,2013
6.13,5.717,14.99,4090,661,2012
6.04,5.716,39.99,4094,925,2013
6.92,5.716,58.99,4098,243,2015
6.58,5.715,59.99,4108,315,2014
6.23,5.715,14.99,4109,555,2016
6.20,5.714,24.99,4113,574,2003
6.01,5.714,37.99,4115,904,2004
6.28,5.714,24.99,4119,480,2015
6.48,5.713,14.99,4123,344,2014
7.03,5.713,54.99,4128,203,2013
6.29,5.713,19.95,4129,504,2005
6.12,5.712,34.99,4139,665,1995
6.87,5.711,39.99,4147,250,2014
6.36,5.711,29.99,4149,429,2012
6.06,5.711,59.95,4151,977,2018
6.18,5.710,45.00,4158,558,2007
7.56,5.710,60.00,4166,176,2016
6.19,5.709,29.99,4168,587,2009
6.17,5.709,30.00,4170,588,2006
6.64,5.709,29.99,4171,342,2009
6.18,5.709,54.99,4172,573,2011
6.46,5.709,39.99,4173,363,2012
6.10,5.709,19.99,4174,713,2011
6.44,5.708,25.00,4182,385,2014
6.20,5.708,9.99,4190,531,1997
5.92,5.707,12.99,4195,1853,1996
6.40,5.707,23.99,4196,385,2015
6.38,5.707,30.00,4199,409,2007
5.92,5.698,24.99,4302,1246,2002
5.95,5.698,32.99,4304,1282,1990
6.00,5.697,11.99,4307,1175,2007
6.47,5.697,24.99,4311,322,2004
8.64,5.695,80.00,4337,95,2012
6.15,5.695,20.00,4338,550,2004
6.37,5.695,24.99,4339,367,2006
6.14,5.694,70.00,4340,574,2008
6.01,5.694,24.99,4345,768,2008
6.42,5.693,19.99,4350,348,2016
7.94,5.693,149.99,4354,148,2017
6.33,5.693,6.99,4363,381,2015
6.37,5.692,39.99,4373,387,2016
6.26,5.692,12.99,4379,425,2006
6.73,5.691,49.99,4381,225,2015
6.67,5.691,44.99,4388,257,2012
7.34,5.691,19.99,4392,180,2018
6.53,5.690,29.99,4396,307,2018
7.01,5.690,71.98,4398,204,2004
5.88,5.683,24.99,4504,2440,2005
6.53,5.683,39.99,4506,267,2013
6.37,5.683,49.99,4507,361,2012
5.89,5.683,24.99,4510,2162,2003
6.08,5.681,34.99,4531,603,2010
7.76,5.680,99.95,4557,227,2019
6.86,5.680,24.99,4564,184,2018
6.55,5.680,19.99,4565,264,2017
6.44,5.678,34.99,4580,317,2015
6.49,5.678,14.99,4584,278,2017
6.97,5.678,20.00,4585,170,2017
6.19,5.678,19.90,4592,593,2014
6.68,5.677,24.95,4598,236,2011
6.30,5.660,39.99,4903,340,2013
6.65,5.660,79.99,4906,221,2012
6.82,5.659,30.00,4913,239,2016
6.18,5.659,12.95,4931,459,2006
8.04,5.659,57.00,4934,128,2018
5.86,5.658,24.99,4953,1094,1994
6.04,5.656,29.99,4978,681,2011
6.39,5.655,19.90,4992,290,2015
6.36,5.655,29.99,5006,298,2011
6.13,5.654,59.95,5013,398,2011
6.53,5.654,59.99,5014,234,2011
6.46,5.654,34.99,5017,260,2016
6.52,5.654,30.00,5018,252,2014
6.77,5.654,29.99,5019,177,2012
6.78,5.654,17.95,5020,192,2016
6.13,5.654,24.99,5027,460,2006
5.98,5.654,11.99,5029,621,2014
6.93,5.653,89.99,5039,155,2014
5.83,5.653,29.99,5047,13588,2001
6.82,5.652,49.99,5059,182,2007
6.37,5.652,44.99,5061,293,2014
6.00,5.652,19.99,5069,649,2004
6.17,5.652,59.90,5070,389,2013
5.97,5.630,17.99,5505,588,2014
5.90,5.630,39.99,5519,633,2013
6.08,5.630,29.99,5525,417,2004
6.85,5.630,19.99,5527,142,2010
6.17,5.630,13.16,5533,317,2017
6.64,5.629,45.00,5546,182,2018
6.48,5.628,39.99,5563,190,2018
5.99,5.628,15.00,5576,443,2005
6.26,5.627,19.99,5586,291,2009
6.07,5.626,16.99,5609,378,2001
6.22,5.626,10.79,5624,360,2014
5.94,5.625,34.99,5637,650,2013
6.18,5.625,13.99,5638,325,2009
6.12,5.625,14.99,5649,338,1968
6.02,5.624,19.99,5657,443,1989
6.95,5.624,29.99,5661,122,2003
5.92,5.624,19.99,5665,618,2014
6.04,5.624,29.99,5669,391,1971
6.86,5.624,34.99,5672,143,2017
6.23,5.624,19.99,5674,318,2016
6.11,5.623,12.95,5691,388,2012
8.12,5.623,46.00,5696,57,2017
6.74,5.623,49.95,5697,163,2015
6.52,5.623,89.56,5702,186,2007
6.95,5.622,59.99,5712,126,2016
6.45,5.622,30.00,5716,202,2017
6.66,5.622,17.56,5722,166,2015
6.29,5.622,26.99,5738,268,1958
6.32,5.621,59.95,5748,247,2008
6.59,5.621,49.99,5763,169,2016
6.30,5.621,24.99,5776,228,2004
6.03,5.620,19.99,5783,420,2011
7.07,5.620,79.35,5800,111,2009
5.80,5.617,15.00,5901,911,2004
6.75,5.616,60.00,5903,151,2015
6.20,5.616,10.99,5909,279,2012
6.34,5.616,19.90,5915,244,2016
6.42,5.616,84.95,5929,250,2015
6.97,5.615,79.99,5930,116,2015
5.97,5.615,30.00,5936,413,2012
5.82,5.614,13.00,5962,707,2017
6.09,5.614,21.99,5969,342,1998
6.31,5.614,49.95,5977,253,2008
6.46,5.613,49.99,5990,168,2015
7.07,5.613,14.99,5995,105,2018
5.69,5.591,16.99,6709,6556,1954
7.31,5.590,59.95,6758,70,2018
5.91,5.589,21.99,6782,604,2012
6.64,5.589,17.95,6804,112,2005
5.91,5.588,20.00,6847,473,2015
5.84,5.588,25.00,6857,480,2005
5.90,5.587,35.00,6870,400,2008
5.95,5.587,24.99,6871,319,2007
6.06,5.587,39.99,6872,374,2006
6.79,5.587,64.99,6873,89,2015
6.46,5.587,19.99,6874,141,2018
6.22,5.587,34.99,6885,177,2013
6.13,5.581,22.00,7119,193,2016
6.17,5.580,41.99,7142,187,2013
6.50,5.580,10.23,7145,122,2017
6.16,5.580,16.99,7165,176,2012
6.18,5.580,9.95,7170,187,2016
6.00,5.579,34.90,7191,238,2016
5.68,5.576,15.99,7315,14268,1997
6.14,5.575,20.00,7357,177,2016
5.90,5.575,19.99,7364,341,2010
6.05,5.575,30.00,7365,209,2009
6.03,5.575,4.99,7377,224,2009
6.12,5.574,6.99,7386,188,2015
5.97,5.574,9.90,7412,461,2012
5.73,5.574,7.00,7418,646,1990
5.69,5.574,34.99,7424,1835,2001
5.76,5.574,39.99,7426,1000,2011
7.33,5.574,38.75,7437,63,2016
5.68,5.573,12.50,7461,2235,1956
5.75,5.570,20.09,7643,733,2013
6.92,5.570,74.99,7646,112,2017
6.10,5.570,24.99,7651,167,2015
5.87,5.569,29.99,7691,326,2016
5.98,5.567,34.99,7809,208,2012
7.26,5.566,45.99,7834,73,2012
7.11,5.566,67.48,7858,64,2012
5.67,5.566,12.99,7860,821,1991
5.76,5.565,24.99,7868,526,2001
6.26,5.565,54.99,7883,137,2014
6.09,5.560,12.99,8217,163,2009
6.23,5.560,30.00,8224,146,2017
7.63,5.559,49.00,8266,43,2006
6.11,5.559,20.00,8275,177,2010
5.94,5.559,19.95,8297,196,2015
6.51,5.559,74.99,8300,92,2017
6.38,5.559,79.99,8301,135,2016
5.76,5.559,14.99,8316,398,1995
6.02,5.558,49.95,8347,225,2013
6.61,5.558,29.95,8368,66,2016
6.17,5.557,24.99,8379,128,2011
6.59,5.557,34.95,8391,73,2017
5.64,5.557,12.99,8399,1554,2014
6.12,5.555,34.95,8550,117,2012
7.18,5.554,60.00,8577,119,2016
6.50,5.554,14.99,8584,73,2018
6.30,5.554,19.19,8616,89,2018
5.68,5.554,36.99,8617,875,1992
5.87,5.554,5.77,8634,209,2015
7.44,5.554,34.99,8650,71,2016
6.36,5.553,17.95,8664,93,2009
6.61,5.553,20.00,8683,84,2016
5.93,5.553,14.95,8693,186,2015
5.94,5.553,29.99,8698,187,2017
5.82,5.553,16.00,8707,270,2002
7.41,5.552,38.95,8746,36,2011
6.19,5.552,59.43,8756,140,2007
5.69,5.552,26.99,8759,488,2006
5.82,5.552,49.95,8785,250,1998
6.15,5.552,34.99,8797,110,2018
5.77,5.551,9.99,8842,269,2015
6.20,5.551,39.99,8855,131,2013
6.80,5.550,20.95,8872,50,2011
7.09,5.538,19.95,9910,39,2016
6.31,5.538,29.95,9915,90,2015
6.66,5.538,49.99,9931,54,2016
6.71,5.538,39.99,9947,120,2017
5.73,5.537,12.99,9981,690,2015
6.96,5.537,39.99,10048,39,2019
6.55,5.536,14.95,10078,51,2016
5.62,5.532,34.99,10505,1584,1994
5.90,5.532,12.99,10540,223,2013
5.67,5.532,15.99,10563,369,2001
5.85,5.531,3.99,10631,161,2005
6.64,5.531,12.55,10655,47,2018
5.59,5.531,63.46,10683,704,2006
5.75,5.530,44.99,10699,212,2013
6.04,5.530,24.99,10712,80,2009
6.07,5.530,30.00,10748,106,2012
6.26,5.530,39.95,10755,53,2016
6.19,5.528,39.99,10912,75,2017
6.13,5.528,39.95,10976,83,2016
6.19,5.526,19.76,11202,51,2010
5.58,5.525,25.99,11220,9346,1983
6.49,5.525,25.00,11226,42,2018
5.94,5.525,39.99,11259,123,2009
5.79,5.525,24.99,11303,132,2004
5.58,5.525,11.99,11313,1219,2000
5.84,5.524,29.99,11335,126,2012
5.91,5.522,39.90,11620,101,2016
5.76,5.521,14.95,11661,107,2017
5.70,5.521,49.99,11663,183,2015
6.05,5.521,19.99,11679,82,2016
5.87,5.521,24.99,11682,58,2013
6.17,5.520,67.50,11802,46,2010
6.41,5.519,14.95,11898,43,2017
5.83,5.518,24.99,12003,91,2011
5.98,5.518,24.99,12014,56,2015
6.21,5.518,49.95,12025,34,2009
5.79,5.518,49.95,12030,80,2016
6.14,5.518,49.99,12075,51,2012
6.08,5.517,14.99,12091,37,2015
5.61,5.517,39.99,12098,230,2008
5.61,5.517,34.99,12134,1203,2003
5.63,5.517,32.40,12145,346,2001
5.76,5.517,19.99,12152,184,2010
5.74,5.517,25.00,12156,114,2015
5.85,5.517,12.99,12160,60,2013
5.93,5.514,29.99,12414,31,2011
5.64,5.514,14.99,12418,140,2012
6.19,5.514,14.99,12448,30,2017
5.70,5.514,34.99,12478,177,2005
5.68,5.514,19.99,12481,98,2017
5.96,5.513,28.00,12502,55,2012
5.75,5.513,49.95,12539,67,2017
6.07,5.513,49.99,12552,35,2015
5.62,5.513,10.60,12574,386,2006
5.63,5.510,44.99,12919,128,2011
5.55,5.509,32.95,12957,248,2000
5.65,5.509,24.95,12978,77,2008
5.57,5.500,29.99,13909,43,2008
5.50,5.500,12.00,13911,61,2003
5.67,5.500,19.99,13929,61,2006
5.53,5.499,19.99,13957,77,2013
5.57,5.490,13.88,14721,104,2012
5.23,5.490,6.99,14724,68,2014
5.44,5.490,34.99,14738,176,2004
5.49,5.489,39.99,14788,408,2006
5.31,5.489,19.99,14798,80,2008
5.37,5.479,25.00,15373,158,2012
5.23,5.479,14.99,15385,91,2010
5.09,5.478,29.99,15399,40,1960
4.55,5.445,14.99,16321,79,2013
5.31,5.444,12.99,16332,376,2003
5.07,5.444,16.99,16333,161,2013
3.53,5.444,29.99,16346,45,2012
5.37,5.443,27.97,16364,684,1985
5.42,5.443,15.00,16365,1180,1996
5.18,5.442,24.99,16379,242,2008
5.25,5.440,39.99,16390,285,2006
4.85,5.440,39.99,16396,117,2013
3.89,5.236,13.30,16909,248,2004
5.01,5.236,26.99,16910,1228,1996
4.06,5.225,17.00,16914,287,1916
4.68,5.199,12.99,16919,698,2002
5.21,5.189,29.99,16923,6884,1981
4.47,5.186,37.99,16924,495,1999
3.67,5.172,19.99,16926,279,2006
5.10,5.171,19.99,16927,3613,1893
4.76,5.162,9.99,16928,926,1962
4.36,5.157,9.99,16932,610,1989
4.73,5.155,10.99,16934,930,1965
4.77,5.137,16.99,16937,1139,1967
3.04,5.108,17.99,16940,232,1855
4.57,5.082,24.99,16943,983,1940
4.76,5.080,29.99,16944,1603,1991
5.09,5.079,6.99,16945,6186,1982
4.68,5.071,12.99,16947,1228,2004
4.04,5.070,9.99,16948,507,1990
4.74,5.011,22.99,16952,2031,1959
2.77,5.003,25.00,16953,277,1973
4.58,4.993,23.99,16954,1301,1700
4.77,4.992,18.99,16955,2149,1975
4.21,4.986,9.99,16956,788,1976
4.28,4.980,10.99,16958,883,1973
3.84,4.975,24.99,16959,588,2001
4.85,4.933,12.99,16961,5608,1974
4.86,4.929,5.00,16962,6079,1150
4.78,4.924,17.99,16963,3673,1979
4.31,4.902,11.99,16964,1180,1990
3.64,4.893,31.24,16965,608,1973
3.28,4.828,25.99,16966,538,2002
4.38,4.791,29.99,16969,1919,2016
4.54,4.762,21.99,16971,3235,1966
4.25,4.728,9.99,16972,1852,1850
4.59,4.674,16.99,16974,7089,1931
4.47,4.666,19.99,16975,3697,400
4.11,4.627,29.99,16976,1956,1966
3.31,4.625,10.79,16977,798,1927
4.49,4.624,12.99,16978,4967,1929
3.48,4.604,19.99,16979,1007,1997
4.09,4.538,24.99,16982,2320,1963
4.07,4.470,19.99,16983,2995,1965
4.38,4.322,19.99,16984,23378,1933
3.76,4.266,12.99,16985,2694,1965
4.23,4.244,19.99,16986,8750,1960
2.76,3.858,17.99,16989,1791,1530
3.17,3.756,10.99,16990,3385,1949
2.81,3.563,12.99,16991,3101,-200